"","target","bat_h","bat_2b","bat_hr","bat_bb","bat_so","bat_hbp","p_h","p_hr","p_bb","p_so","f_dp","bat_3b^0.39","bas_sb^0.24","bas_cs^0.23","f_e^-0.76","bat_1b","total_bases","saber"
"674",88,1630,250,38,370,354,56,1726,40,392,375,150,13.9489295295233,8.79544213839731,8.27050600810752,1.30153051922808,1328.05107047048,2021.89785905905,921.144838747799
"675",85,1578,234,47,433,346,56,1671,50,458,366,170,12.6079829981772,8.93763061654884,8.5126194933595,1.30039486379948,1284.39201700182,1978.21596599635,909.730423014383
"676",79,1524,235,31,426,352,43,1614,33,451,373,169,11.7604310500492,7.30691985294074,8.07075537488293,1.29654793061219,1246.23956894995,1875.5208621001,853.952448510961
"677",83,1544,244,34,411,352,43,1646,36,438,375,207,10.976724308735,8.13805510424826,7.13883046348521,1.29631497382833,1255.02327569126,1911.95344861747,870.865721535475
"678",69,1555,271,36,433,365,51,1636,38,455,384,156,11.828416715834,9.63315084932268,8.86121015340577,1.29595653361097,1236.17158328417,1957.65683343167,888.706378840294
"679",62,1552,279,78,468,514,51,1633,82,492,541,173,10.9019059535242,6.55845017062523,6.32185251311788,1.29583457398412,1184.09809404648,2086.80381190705,966.421020292115
"680",61,1514,254,22,424,487,51,1593,23,446,512,204,11.1974000550293,4.89745336549574,5.90404728706699,1.29643203987328,1226.80259994497,1856.39480011006,837.502993811838
"681",63,1503,279,49,459,459,43,1581,52,483,483,136,11.05090337574,5.8021802467856,5.54826445502029,1.29785327727351,1163.94909662426,1951.10180675148,890.727678138337
"682",62,1350,222,36,372,377,51,1439,38,396,402,148,8.15145038144351,5.45697691754388,6.7341759013112,1.29805663776097,1083.84854961856,1696.30290076289,775.255837408342
"683",56,1532,244,59,336,571,51,1644,63,360,613,146,10.9019059535242,5.73609038296346,6.86079682587108,1.2985488942557,1218.09809404648,1974.80381190705,910.448295833635
"684",72,1486,258,77,415,579,56,1573,82,439,613,147,11.05090337574,7.70719590211276,6.37036688048799,1.30047487176271,1139.94909662426,1997.10180675148,926.771509860807
"685",78,1553,236,86,431,614,56,1634,90,453,646,158,11.4126901844608,7.55215761892752,6.86079682587108,1.29920179349724,1219.58730981554,2069.82538036892,969.469028298009
"686",59,1398,226,77,460,616,42,1471,81,484,648,146,10.2784475664485,6.85784359256521,6.94260766390674,1.30071104209203,1084.72155243355,1875.5568951329,876.891135246022
"687",89,1615,271,119,395,559,42,1744,129,427,604,144,10.2784475664485,4.52215524457137,6.01390097018055,1.29743487577495,1214.72155243355,2263.5568951329,1065.0990251549
"688",102,1571,283,103,526,566,51,1653,108,553,595,179,10.3589628000037,6.45262449091941,5.35290437900384,1.29558681281442,1174.6410372,2183.71792560001,1021.34658444639
"689",106,1511,280,94,480,533,51,1600,100,508,564,167,8.25793736328901,7.70719590211276,6.60248578742018,1.28860727207457,1128.74206263671,2089.51587472658,974.139195998899
"690",93,1355,224,67,502,450,43,1425,70,528,473,155,7.70799248689177,7.55215761892752,6.69086526413868,1.29440409134827,1056.29200751311,1795.41598497378,837.427230759845
"691",81,1296,211,70,515,585,42,1381,75,549,623,168,8.4661445445662,6.28745933640333,6.11996713095119,1.29785327727351,1006.53385545543,1733.93228908913,811.933382366179
"692",94,1410,241,54,445,411,51,1483,57,468,432,161,7.47462018216802,6.76086056752783,5.6105896627489,1.29247031988558,1107.52537981783,1827.94924036434,843.258313269348
"693",64,1385,232,59,412,560,56,1457,62,433,589,145,6.71789429886359,7.66902511676718,7.13883046348521,1.29383965427457,1087.28210570114,1807.43578859773,837.047885946464
"694",70,1328,217,68,519,635,51,1397,72,546,668,202,7.70799248689177,8.06946387301018,6.94260766390674,1.29467700020091,1035.29200751311,1764.41598497378,824.851985680277
"695",77,1443,255,100,567,558,51,1518,105,596,587,141,8.76742318008936,6.45262449091941,5.67162849756961,1.29214554890648,1079.23257681991,2015.53484636018,947.374280917655
"696",68,1340,234,110,506,620,42,1419,116,536,656,143,8.15145038144351,6.23055716035421,5.54826445502029,1.29494398463407,987.848549618556,1920.30290076289,908.132389374934
"697",65,1497,278,90,451,588,43,1575,95,474,619,158,7.93337441846182,5.52912255859124,5.73144033818381,1.29214554890648,1121.06662558154,2060.86674883692,959.223429991329
"698",70,1446,272,105,534,526,51,1531,111,565,557,140,6.98058841011198,5.93041444710285,5.84760004459553,1.29294299647891,1062.01941158989,2046.96117682022,960.108164186511
"699",72,1377,226,93,437,607,51,1449,98,460,639,148,7.70799248689177,6.3434143978962,5.90404728706699,1.29278731997368,1050.29200751311,1897.41598497378,893.381568716604
"700",73,1371,223,109,505,746,43,1442,115,531,785,153,8.96152998078935,5.59963551168089,6.01390097018055,1.28608791789338,1030.03847001921,1938.92305996158,919.288079815991
"701",72,1469,200,175,510,737,51,1545,184,536,775,185,7.82163714729927,4.9841060692956,4.39828742195252,1.29094312614989,1086.1783628527,2209.6432742946,1072.71224423604
"702",79,1498,227,190,585,691,42,1576,200,615,727,178,6.98058841011198,6.76086056752783,5.67162849756961,1.292629772949,1074.01941158989,2308.96117682022,1118.17968593503
"703",84,1527,264,197,574,791,43,1606,207,604,832,146,7.70799248689177,6.76086056752783,5.67162849756961,1.28608791789338,1058.29200751311,2397.41598497378,1151.73112586359
"704",80,1430,255,129,602,805,51,1504,136,633,847,156,8.4661445445662,7.22143392830582,5.79008038380534,1.28368238862429,1037.53385545543,2088.93228908913,990.852170821389
"705",78,1523,271,169,525,803,43,1602,178,552,845,165,7.82163714729927,7.39047119306469,5.06986743358442,1.29039392061503,1075.1783628527,2316.6432742946,1105.1697674391
"706",70,1393,242,147,539,903,56,1465,155,567,950,163,8.4661445445662,7.74498924114431,5.73144033818381,1.29001554218328,995.533855455434,2092.93228908913,998.60565369351
"707",98,1487,260,166,445,801,29,1564,175,468,843,130,7.93337441846182,7.63046800657968,5.48458887342707,1.29181270380734,1053.06662558154,2260.86674883692,1078.79920706
"708",98,1523,252,167,498,903,56,1523,167,498,903,144,8.25793736328901,7.30691985294074,5.73144033818381,1.29214554890648,1095.74206263671,2292.51587472658,1097.59318419655
"709",86,1333,225,122,474,960,59,1333,122,474,960,127,8.668395196373,8.27178051250525,6.69086526413868,1.29076243923413,977.331604803627,1941.33679039275,922.643613014647
"710",92,1383,220,130,457,974,70,1383,130,457,974,137,8.04328659940716,8.20547893003567,5.54826445502029,1.28982252509077,1024.95671340059,2009.08657319881,958.949675214564
"711",89,1544,268,183,538,1003,72,1544,183,538,1003,142,10.1971372053228,7.92858368209117,5.79008038380534,1.28705211886521,1082.80286279468,2381.39427441065,1139.03858995664
"712",77,1452,235,151,399,888,61,1470,153,404,899,135,7.47462018216802,7.51238485307416,6.37036688048799,1.28860727207457,1058.52537981783,2154.94924036434,1030.30007762879
"713",87,1366,251,109,372,969,59,1366,109,372,969,124,9.60380644556846,8.27178051250525,6.90195273040041,1.28796012699166,996.396193554432,1963.20761289114,921.535831514227
"714",102,1498,253,191,547,984,73,1498,191,547,984,173,8.76742318008936,8.96550079628325,6.4181527805423,1.29339914479984,1045.23257681991,2341.53484636018,1125.28326087113
"715",79,1306,203,138,438,907,89,1306,138,438,907,174,6.85067066270533,6.99852633781241,5.35290437900384,1.2833924227247,958.149329337295,1936.70134132541,929.791664075329
"716",99,1398,232,137,639,947,54,1398,137,639,947,162,7.59235194689354,9.79682022655812,6.5573797411403,1.28657737877476,1021.40764805311,2056.18470389379,983.505733077597
"717",98,1437,271,135,693,940,56,1437,135,693,940,151,7.70799248689177,9.75066493707712,6.27258366478024,1.29057938704349,1023.29200751311,2128.41598497378,1008.97302745218
"718",108,1515,278,124,691,916,43,1515,124,691,916,173,7.93337441846182,10.2342752853761,5.54826445502029,1.28309747161603,1105.06662558154,2180.86674883692,1030.60331339032
"719",102,1599,271,141,681,902,51,1599,141,681,902,157,10.3589628000037,11.0381682351455,6.64697460985315,1.28309747161603,1176.6410372,2313.71792560001,1099.81758177495
"720",88,1513,269,181,600,911,42,1513,181,600,911,154,8.4661445445662,10.2758162785704,6.94260766390674,1.28088114204465,1054.53385545543,2341.93228908913,1120.6360336724
"721",93,1387,272,137,640,905,72,1396,138,644,911,121,7.35469423572852,9.56112380760385,6.69086526413868,1.29076243923413,970.645305764271,2084.70938847146,986.694542767683
"722",91,1454,268,133,618,908,59,1463,134,622,914,153,7.2324626715183,8.52657805251546,6.1716709366244,1.28881691737483,1045.76753732848,2135.46492534304,1011.98567988255
"723",89,1445,256,113,537,852,43,1445,113,537,852,144,8.76742318008936,9.97686184217296,5.95946694059038,1.2842478841083,1067.23257681991,2057.53484636018,970.41876796686
"724",99,1458,285,96,563,830,51,1518,144,536.5,1245,149,7.82163714729927,8.10390834805924,6.60248578742018,1.28773811031432,1069.1783628527,2046.6432742946,954.473232393419
"725",61,1375,228,82,470,817,43,1375,82,470,817,158,7.59235194689354,9.38834199169442,7.13883046348521,1.28942856088394,1057.40764805311,1864.18470389379,874.102675153416
"726",74,1274,236,107,588,1006,72,1274,107,588,1006,121,7.70799248689177,9.93251731767779,7.43109698637498,1.28633453289017,923.292007513108,1846.41598497378,872.353417142995
"727",70,1342,238,106,566,978,47,1342,106,566,978,116,7.10780457688447,10.064278426833,6.90195273040041,1.29147146500136,990.892195423115,1912.21560915377,903.749509246869
"728",90,1394,251,115,580,861,56,1403,116,584,866,143,7.59235194689354,10.064278426833,7.17674971378503,1.28817894538894,1020.40764805311,2005.18470389379,947.928238821077
"729",86,1404,237,144,586,920,51,1404,144,586,920,160,7.70799248689177,10.4183643667143,6.46523485045123,1.29164315426122,1015.29200751311,2088.41598497378,998.422137332909
"730",84,1478,262,192,514,928,49,1478,192,514,928,137,6.98058841011198,10.255092191752,6.11996713095119,1.28942856088394,1017.01941158989,2329.96117682022,1117.39648560611
"731",88,1342,248,123,482,928,51,1350,124,485,934,132,6.44305863238608,11.0027848858516,6.60248578742018,1.28817894538894,964.556941367614,1971.88611726477,933.069561630138
"732",75,1362,243,128,493,1028,90,1362,128,493,1028,108,6.85067066270533,9.31215260311179,7.21425329917816,1.28796012699166,984.149329337295,2002.70134132541,950.523392827453
"733",91,1466,284,125,466,913,52,1466,125,466,913,126,8.25793736328901,10.1923591100722,7.02246917279332,1.28309747161603,1048.74206263671,2141.51587472658,1006.10407926778
"734",90,1418,281,99,563,888,53,1418,99,563,888,128,8.668395196373,9.23460243771531,6.98277541121483,1.28121509687918,1029.33160480363,2013.33679039275,939.646217739754
"735",73,1457,261,137,485,1025,77,1457,137,485,1025,133,6.85067066270533,9.65690259030618,6.7341759013112,1.28773811031432,1052.14932933729,2142.70134132541,1016.28539768169
"736",94,1623,300,176,551,1049,51,1518,250,783,1491,129,9.33515758785391,10.255092191752,7.25135153550439,1.28368238862429,1137.66484241215,2469.67031517571,1173.70457930677
"737",96,1492,312,181,584,1064,42,1679,204,657,1197,158,8.15145038144351,11.1081783443048,7.43109698637498,1.27873987004688,990.848549618556,2363.30290076289,1118.32283001738
"738",81,1398,259,191,604,1134,75,1398,191,604,1134,145,7.82163714729927,10.2964485020652,6.90195273040041,1.28796012699166,940.178362852701,2245.6432742946,1076.14218381542
"739",76,1386,269,142,518,1113,52,1386,142,518,1113,129,6.71789429886359,10.6721742333667,7.06170159795712,1.2842478841083,968.282105701137,2094.43578859773,991.62742888317
"740",77,1441,298,138,608,1107,59,1441,138,608,1107,142,6.85067066270533,8.3692209209838,5.90404728706699,1.28817894538894,998.149329337295,2166.70134132541,1020.08101778139
"741",95,1527,310,208,566,1118,45,1518,207,563,1111,136,7.93337441846182,10.1287638715667,6.5116364481651,1.28368238862429,1001.06662558154,2476.86674883692,1178.12580336844
"742",85,1545,302,200,559,995,64,1545,200,559,995,156,7.82163714729927,8.49558989031001,5.67162849756961,1.28558300688413,1035.1783628527,2462.6432742946,1173.00164019141
"743",66,1464,304,176,468,1172,65,1464,176,468,1172,136,6.00442897728118,8.6181596523671,6.5116364481651,1.29129759333753,977.995571022719,2308.00885795456,1092.06732473315
"744",78,1386,297,169,583,1188,66,1386,169,583,1188,169,5.85016653233442,8.99318854413911,6.4181527805423,1.28773811031432,914.149833467666,2201.70033306467,1041.53797537465
"745",69,1349,239,182,524,1326,79,1349,182,524,1326,152,5.85016653233442,7.85618871317094,5.41949379092621,1.29181270380734,922.149833467666,2145.70033306467,1031.18100858972
"746",76,1380,287,194,599,1335,81,1380,194,599,1335,123,6.85067066270533,7.74498924114431,4.75490057359325,1.28608791789338,892.149329337295,2262.70134132541,1076.46566295088
"747",73,1453,335,222,611,1303,62,1453,222,611,1303,133,4.81412119645266,7.55215761892752,4.58258347960868,1.28368238862429,891.185878803547,2463.62824239291,1165.55645620136
"748",80,1419,291,217,614,1192,59,1419,217,614,1192,139,4.1984423935165,9.2084400983107,5.35290437900384,1.28942856088394,906.801557606484,2369.39688478703,1132.19395275752
"749",70,1358,170,45,693,624,56,1518,73,536.5,1011,100,12.5453958858441,11.9390596785172,8.04131918839688,1.31310761644192,1130.45460411416,1688.09079177169,789.950992968286
"750",64,1562,235,14,289,388,56,1861,17,344,462,118,11.6919383676756,9.81972142724818,7.89048433349191,1.30873363511813,1301.30806163232,1862.38387673535,835.535495801699
"751",82,1669,295,39,367,424,43,1988,46,437,505,114,11.6919383676756,10.2133645874908,7.89048433349191,1.30715683816278,1323.30806163232,2104.38387673535,953.11895799222
"752",89,1464,267,36,300,689,42,1694,42,347,797,115,13.5022217844272,10.9131885760306,7.46595899156733,1.30817823673076,1147.49777821557,1866.00444356885,843.209337724679
"753",92,1438,241,29,329,766,51,1543,31,353,822,92,12.731963604408,10.6911485530969,8.32566699914428,1.304221784762,1155.26803639559,1791.46392720882,810.481664487586
"754",80,1386,222,19,301,548,51,1458,20,317,548,88,11.3415038921322,10.8219097964747,8.07075537488293,1.30254315234809,1133.65849610787,1687.68300778426,760.041786781843
"755",94,1605,254,13,349,414,51,1699,14,370,629,118,11.4126901844608,11.1255262704234,8.07075537488293,1.30153051922808,1326.58730981554,1920.82538036892,860.629968022376
"756",91,1301,194,12,357,600,51,1387,13,380,770,146,11.05090337574,10.9671436496864,9.20321125360271,1.30458110359084,1083.94909662426,1553.10180675148,699.523468981068
"757",75,1288,183,11,300,786,43,1364,12,318,1077,116,12.0294280582211,10.5567163443707,9.73503293147186,1.30516185987719,1081.97057194178,1528.05885611644,687.387910266187
"758",85,1589,252,21,375,490,51,1682,22,397,463,114,12.0294280582211,11.2283534295288,8.76477005242564,1.3063275422208,1303.97057194178,1928.05885611644,869.130304565906
"759",79,1486,232,13,431,514,43,1573,14,456,568,131,11.7604310500492,10.949224950227,10.0670429266785,1.3056148405663,1229.23956894995,1780.5208621001,800.891697280109
"760",92,1438,220,17,448,594,43,1533,18,477,633,132,11.5533911761455,10.9312401157045,8.61546871478152,1.30333659674582,1189.44660882385,1732.10678235229,782.986825875688
"761",54,1336,188,11,476,725,43,1415,12,504,768,126,11.1974000550293,10.4183643667143,9.69647244524053,1.30616591120471,1125.80259994497,1579.39480011006,714.57301765083
"762",61,1290,180,21,522,726,43,1375,22,556,774,87,11.8959051597875,9.77380186402442,8.81328774221716,1.30502062975498,1077.10409484021,1556.79181031958,711.726583665112
"763",81,1330,245,17,549,636,42,1399,18,578,669,137,10.8264335482522,10.2342752853761,6.69086526413868,1.30247905144562,1057.17356645175,1647.6528670965,742.224353336624
"764",93,1288,229,14,578,627,42,1355,15,608,660,143,10.6734647064768,11.2283534295288,9.20321125360271,1.30315980495211,1034.32653529352,1580.34692941295,712.768227520803
"765",93,1383,225,11,626,492,51,1764,14,799,628,105,11.9629058734998,11.0381682351455,7.46595899156733,1.3036795739327,1135.0370941265,1664.925811747,751.720540504674
"766",98,1478,296,28,580,428,51,1723,33,676,499,119,11.8959051597875,9.41344553231164,7.89048433349191,1.30181168534803,1142.10409484021,1881.79181031958,847.98775235189
"767",103,1656,316,37,604,399,51,1742,39,635,420,130,12.915048105733,7.74498924114431,8.07075537488293,1.2986446823527,1290.08495189427,2108.83009621147,954.92907865214
"768",99,1742,373,44,655,396,42,1832,46,689,417,130,12.6079829981772,6.71134841363698,6.01390097018055,1.30039486379948,1312.39201700182,2272.21596599635,1024.96753146486
"769",82,1624,337,34,583,348,56,1708,36,613,366,147,11.4126901844608,8.3370023302732,6.81912554536376,1.30006818602755,1241.58730981554,2085.82538036892,939.003883834854
"770",87,1688,319,62,670,407,43,1787,66,709,431,151,11.5533911761455,7.99965715418044,7.60205081031283,1.30221796566424,1295.44660882385,2216.10678235229,1017.12225868663
"771",71,1673,324,43,521,393,51,1771,46,552,416,138,10.2784475664485,8.17191005464711,6.7341759013112,1.30023287128897,1295.72155243355,2146.5568951329,973.095576710495
"772",74,1697,300,55,547,399,51,1785,58,575,420,154,10.1971372053228,8.3692209209838,7.56851649100132,1.3010172410458,1331.80286279468,2182.39427441065,1000.22689023727
