"","target","bat_h","bat_2b","bat_3b","bat_hr","bat_bb","bat_so","bas_sb","bas_cs","bat_hbp","p_h","p_hr","p_bb","p_so","f_e","f_dp","bat_1b","total_bases","saber"
"860",77,1450,244,8,8,93,0,101,49,0,1518,22,536.5,0,156,149,1635,2179,971.804037384496
"861",73,1685,206,31,0,58,0,101,49,0,1518,0,536.5,0,156,149,1448,1953,861.697365292381
"862",22,1383,127,30,10,102,339,101,49,0,1518,25,536.5,845,156,112,1216,1600,717.569674215201
"863",43,1549,205,97,17,222,313,101,49,0,1518,48,631,890,156,94,1230,1999,876.165693565804
"864",100,1698,181,59,14,157,381,101,49,0,1518,38,424,1029,686,100,1444,2039,908.102081956655
"865",87,1646,257,107,16,134,419,101,49,0,1518,32,536.5,848,863,97,1266,2165,938.345535821125
"866",43,1314,184,73,14,152,541,101,49,0,1518,28,308,1096,865,99,1043,1686,739.309592000393
"867",67,1507,278,59,142,388,944,146,90,0,1507,142,388,944,167,149,1028,2329,1074.06602357811
"868",73,1520,285,54,173,523,1054,126,73,0,1518,240,724,1459,116,162,1008,2432,1131.67860122517
"869",87,1582,291,48,225,545,1061,141,66,0,1780,253,613,1194,120,164,1018,2644,1243.96229368568
"870",83,1607,297,37,221,527,1108,201,66,0,1607,221,527,1108,149,167,1052,2641,1247.49409906627
"871",83,1611,269,40,239,562,1060,137,65,0,1611,239,562,1060,111,202,1063,2677,1273.92103433672
"872",77,1640,333,36,183,469,949,67,47,0,1640,183,469,949,102,193,1088,2594,1210.11007909507
"873",72,1644,305,39,223,508,863,70,43,0,1644,223,508,863,118,186,1077,2696,1271.62809742584
"874",82,1664,320,53,161,601,907,131,61,42,1664,161,601,907,94,176,1130,2573,1193.00193920448
"875",73,1663,324,61,213,511,1027,132,54,61,1663,213,511,1027,96,167,1065,2748,1277.58757635491
"876",73,1508,283,41,152,497,1043,103,53,56,1508,152,497,1043,112,158,1032,2329,1085.97479307655
"877",74,1472,330,31,198,619,1134,63,37,52,1472,198,619,1134,116,165,913,2458,1147.16501081727
"878",68,1531,331,34,202,568,1181,44,33,54,1531,202,568,1181,89,161,964,2536,1184.49614870879
"879",67,1477,280,34,150,509,1103,65,32,64,1477,150,509,1103,118,158,1013,2275,1063.83496941163
"880",76,1504,325,54,157,561,1108,85,50,60,1504,157,561,1108,91,190,968,2408,1106.50249816272
"881",106,1585,182,97,40,227,744,101,49,0,1518,62,350,1148,821,149,1266,2081,929.054626818867
"882",73,1321,226,46,18,212,899,101,49,0,1518,32,377,813.5,817,149,1031,1693,747.816590418785
"883",89,1564,216,96,35,456,415,245,49,0,1877,42,547,498,492,152,1217,2077,923.152184124002
"884",77,1464,193,108,14,348,627,152,49,0,1744,17,415,747,335,98,1149,1915,835.938593495555
"885",66,1312,164,74,12,367,677,119,49,0,1398,13,391,722,291,98,1062,1660,733.886286111959
"886",84,1280,201,57,14,397,750,137,49,0,1355,15,420,813.5,280,85,1008,1637,724.076145222053
"887",77,1299,167,70,11,362,750,224,49,0,1412,12,394,813.5,282,94,1051,1639,724.387241326176
"888",95,1426,211,91,20,339,750,175,49,0,1510,21,359,813.5,316,101,1104,1879,824.346832450953
"889",94,1624,242,101,32,495,750,290,49,0,1708,34,521,813.5,328,82,1249,2164,956.578074538148
"890",73,1457,200,91,20,561,750,286,49,0,1543,21,594,813.5,349,96,1146,1899,840.331843769775
"891",70,1423,191,107,25,525,530,231,49,0,1507,26,556,561,314,111,1100,1903,838.661232478263
"892",85,1396,206,89,26,590,569,223,163,0,1478,28,625,602,302,107,1075,1858,823.29497163179
"893",92,1442,212,101,18,573,556,200,49,0,1517,19,603,585,222,116,1111,1910,838.444931611019
"894",83,1394,216,82,26,511,504,173,49,0,1476,28,541,534,248,101,1070,1852,819.800472564978
"895",71,1367,181,72,17,581,489,158,49,0,1758,22,747,629,273,99,1097,1743,777.019110249842
"896",93,1526,257,97,27,496,494,140,49,0,1766,31,574,572,237,94,1145,2058,902.804998123693
"897",64,1481,240,76,32,504,411,80,69,0,1558,34,530,432,241,100,1133,1969,874.981087729015
"898",83,1726,263,92,57,558,398,82,64,0,1816,60,587,419,202,142,1314,2344,1051.72952175787
"899",87,1661,284,73,43,627,405,92,65,0,1747,45,660,426,210,108,1261,2220,992.677924045437
"900",90,1687,331,80,37,639,421,105,80,0,1775,39,672,443,196,149,1239,2289,1010.44307303182
"901",85,1705,291,88,53,673,406,102,66,0,1794,56,708,427,180,150,1273,2331,1041.78182610165
"902",72,1553,279,102,65,493,461,119,81,0,1634,68,519,485,223,147,1107,2231,989.714984012892
"903",74,1758,357,102,116,548,522,100,76,0,1849,122,576,549,255,157,1183,2667,1194.22867821143
"904",79,1582,313,95,86,485,534,103,74,0,1664,90,510,562,198,164,1088,2343,1043.73763622169
"905",64,1532,307,73,45,505,492,123,79,0,1612,47,531,518,232,146,1107,2120,938.056013607435
"906",82,1587,312,86,86,521,561,111,53,0,1703,92,559,602,200,165,1103,2329,1042.52394541781
"907",106,1729,367,56,78,672,555,131,58,0,1819,82,707,584,164,158,1228,2442,1099.70316464501
"908",100,1688,323,89,114,673,489,75,48,0,1811,122,722,525,135,165,1162,2531,1145.14493466591
"909",87,1723,343,58,99,673,486,77,52,0,1813,104,708,511,162,167,1223,2479,1127.91473544965
"910",94,1695,325,65,158,690,748,94,47,0,1783,166,726,787,155,157,1147,2624,1210.99930817374
"911",88,1508,230,55,144,729,611,80,43,0,1586,151,767,643,155,181,1079,2280,1071.18554430795
"912",85,1564,291,70,130,652,623,93,40,0,1645,137,686,655,208,155,1073,2385,1094.33673962692
"913",95,1629,328,68,141,698,585,69,41,0,1714,148,734,615,204,122,1092,2516,1152.31338405846
"914",79,1485,260,58,85,633,614,45,29,0,1562,89,666,646,196,136,1082,2116,967.873358246
"915",82,1474,210,49,81,508,582,42,45,0,1551,85,534,612,186,137,1134,2025,936.959749993457
"916",93,1478,231,46,63,560,526,64,58,0,1555,66,589,553,200,194,1138,1990,911.883424953575
"917",93,1424,240,50,82,547,564,64,57,0,1508,87,579,597,167,183,1052,2010,923.068889485555
"918",97,1444,223,43,114,654,648,68,43,0,1519,120,688,682,163,145,1064,2095,981.779099330135
"919",89,1434,246,44,108,802,594,55,63,0,1508,114,536.5,625,163,149,1036,2092,974.818876580027
"920",82,1469,230,61,82,706,530,23,34,0,1545,86,743,558,163,150,1096,2067,950.508857265295
"921",92,1478,226,54,93,790,528,41,55,0,1555,98,536.5,555,139,183,1105,2091,970.86571399058
"922",100,1597,300,53,120,760,505,24,42,0,1680,126,799,531,126,204,1124,2363,1090.59782096121
"923",77,1486,243,37,109,598,552,39,36,0,1563,115,629,581,171,175,1097,2130,994.816916920073
"924",53,1344,200,39,108,582,636,28,40,0,1414,114,612,669,157,153,997,1946,914.355836372273
"925",72,1421,226,43,95,518,634,50,46,0,1495,100,545,667,134,138,1057,2018,936.738417298548
"926",83,1480,222,40,137,674,613,43,23,0,1557,144,709,645,146,167,1081,2193,1036.69887076537
"927",86,1572,220,53,158,677,650,45,27,0,1654,166,712,684,147,159,1141,2372,1122.26295962379
"928",82,1447,236,39,122,530,676,38,49,0,1522,128,558,711,127,159,1050,2127,995.801578602144
"929",81,1456,241,43,115,487,713,50,34,0,1532,121,512,750,112,147,1057,2128,990.733912595056
"930",75,1308,198,36,158,669,766,69,34,0,1376,166,704,806,144,145,916,2052,978.017976051327
"931",101,1481,215,53,180,673,867,98,36,0,1481,180,673,867,146,147,1033,2342,1110.96150615024
"932",86,1360,192,36,210,655,900,69,21,0,1368,211,659,906,157,115,922,2254,1084.94832951415
"933",79,1388,195,36,148,592,908,73,32,0,1388,148,592,908,113,124,1009,2099,1000.29830659289
"934",85,1394,199,57,157,517,912,60,27,0,1394,157,517,912,109,137,981,2178,1026.33850461284
"935",89,1278,190,27,162,554,952,57,41,0,1278,162,554,952,114,126,899,2008,962.403090710674
"936",88,1383,224,45,179,551,987,41,34,0,1383,179,551,987,117,142,935,2234,1056.39327637262
"937",91,1315,192,36,152,626,994,37,21,0,1315,152,626,994,130,126,935,2035,970.103689255218
"938",103,1292,190,39,185,521,964,26,32,0,1292,185,521,964,101,133,878,2115,1010.02833445885
"939",90,1316,188,29,182,578,922,35,28,0,1316,182,578,922,126,130,917,2108,1014.21269192477
"940",79,1282,207,38,148,656,825,29,30,0,1282,148,656,825,132,142,889,2009,951.282309695384
"941",91,1399,214,38,179,540,854,35,43,0,1399,179,540,854,106,156,968,2226,1059.75855659293
"942",89,1252,186,33,127,502,824,18,22,0,1300,132,521,856,100,142,906,1885,893.518267074666
"943",85,1400,213,32,157,509,722,28,30,0,1400,157,509,722,112,144,998,2148,1021.84086387791
"944",72,1375,200,35,131,436,784,67,38,0,1375,131,436,784,158,155,1009,2038,963.999688094498
"945",58,1363,174,40,127,390,888,64,58,0,1389,129,397,905,176,144,1022,1998,947.073360905824
"946",74,1410,208,38,102,453,735,108,59,0,1419,103,456,740,169,162,1062,2000,935.619844802664
"947",74,1480,228,45,166,452,764,60,46,0,1480,166,452,764,140,153,1041,2296,1084.21953756727
"948",86,1520,218,34,129,563,695,90,38,0,1520,129,563,695,117,177,1139,2193,1037.58735203597
"949",86,1455,222,35,165,579,819,177,87,0,1464,166,583,824,121,185,1033,2242,1066.55458810501
"950",84,1543,232,53,143,645,844,75,68,0,1543,143,645,844,129,165,1115,2310,1085.25397801852
"951",89,1370,220,43,97,600,743,91,55,0,2036,144,536.5,1104,97,162,1010,1967,915.236084048969
"952",83,1489,237,40,177,470,807,93,66,0,1489,177,470,807,115,165,1035,2337,1106.53180139433
"953",92,1530,283,53,156,508,831,93,53,0,1530,156,508,831,124,142,1038,2387,1108.58340461933
"954",104,1529,254,46,187,602,941,106,68,0,1529,187,602,941,124,162,1042,2436,1150.38381869631
"955",85,1422,256,45,203,529,932,75,41,0,1431,204,532,938,142,153,918,2377,1119.48531893351
"956",87,1447,234,30,198,613,885,138,58,0,1447,198,613,885,108,163,985,2335,1116.03888446223
"957",98,1535,274,32,225,653,913,106,50,0,1535,225,653,913,122,147,1004,2548,1212.13370753337
"958",88,1358,213,28,143,588,841,87,42,0,1358,143,588,841,109,129,974,2056,977.513321040249
"959",59,1315,198,24,116,585,899,103,50,0,1315,116,585,899,130,153,977,1909,906.347260358344
"960",79,1418,241,32,172,634,952,82,57,0,1418,172,634,952,131,178,973,2239,1062.54773167016
"961",84,1372,259,26,209,699,1185,109,47,0,1372,209,699,1185,104,171,878,2310,1098.62364586755
"962",75,1411,256,16,182,675,1055,66,45,0,1411,182,675,1055,116,164,957,2245,1072.11347927805
"963",85,1546,282,38,178,765,1122,104,63,0,1546,178,765,1122,132,148,1048,2438,1149.3619923536
"964",75,1476,304,35,227,733,1264,65,46,0,1518,320,536.5,813.5,116,127,910,2531,1191.80382155382
"965",68,1355,257,33,179,620,1110,82,41,0,1524,201,698,1249,119,161,886,2215,1044.65431769723
"966",79,1415,268,32,176,578,1164,161,72,0,1415,176,578,1164,91,146,939,2275,1071.84179225841
"967",65,1494,306,29,165,455,1070,122,62,0,1494,165,455,1070,115,164,994,2353,1099.05442824007
"968",69,1442,291,34,213,461,1056,109,70,0,1451,214,464,1063,107,156,904,2440,1146.70218913582
"969",79,1553,307,41,177,562,982,83,38,43,1553,177,562,982,105,171,1028,2473,1154.57218850714
"970",66,1439,291,60,139,466,972,133,61,51,1439,139,466,972,131,165,949,2267,1039.1903287416
"971",55,1348,267,37,125,365,1041,65,44,64,1356,126,367,1047,143,149,919,2064,954.959125863899
"972",43,1312,201,39,153,443,1099,98,63,47,1312,153,443,1099,138,194,919,2050,970.594199518503
"973",72,1531,284,54,201,518,1144,86,50,50,1531,201,518,1144,144,160,992,2526,1180.99731828363
"974",71,1521,283,45,168,384,1038,66,28,53,1521,168,384,1038,110,171,1025,2398,1118.29574754666
"975",95,1548,294,40,203,430,1133,60,40,45,1548,203,430,1133,106,162,1011,2531,1188.32248320635
"976",82,1413,228,86,37,238,601,101,49,0,1518,72,465,1173,736,86,1062,1924,848.622346077942
"977",66,1539,271,79,21,274,625,101,49,0,1518,35,453,1033,734,149,1168,2031,888.145476701874
"978",62,1376,224,99,38,324,677,101,49,0,2064,57,486,1016,668,149,1015,1912,839.77500430659
"979",115,1660,232,107,70,493,561,256,49,0,1518,92,649,739,491,149,1251,2316,1041.37785903388
"980",103,1450,278,165,72,460,337,349,49,0,1518,94,601,440,502,149,1319,2658,1167.42829287487
"981",84,1577,219,89,63,380,490,239,49,0,1950,78,470,606,573,149,1206,2163,974.939027651495
"982",17,1313,145,34,0,78,162,45,22,0,1518,0,436,905,156,149,1134,1526,673.670833011932
"983",64,1356,197,31,94,498,1054,117,56,0,1356,94,498,1054,122,130,1034,1897,890.406106201154
"984",72,1469,254,34,132,492,1051,92,37,0,2069,186,693,1481,134,156,1049,2187,1024.49711155613
"985",76,1448,242,33,163,586,1038,148,60,0,1640,185,664,1176,130,162,1010,2245,1063.19383318842
"986",80,1413,240,30,150,553,1122,99,46,0,1413,150,553,1122,111,187,993,2163,1022.42453242447
"987",92,1410,272,28,136,686,1074,115,58,0,1410,136,686,1074,119,167,974,2146,1005.98142081846
"988",54,1381,277,36,114,525,1120,115,57,0,1381,114,525,1120,129,177,954,2072,957.498104669587
"989",64,1465,266,44,128,479,1145,92,46,0,1465,128,479,1145,127,150,1027,2203,1022.6750976971
"990",79,1450,276,29,161,543,1191,169,55,60,1459,162,546,1198,126,145,984,2267,1065.64147443157
"991",79,1433,280,32,146,595,1130,177,73,61,1433,146,595,1130,106,163,975,2215,1035.70783556639
"992",91,1459,292,44,157,515,978,150,74,57,1459,157,515,978,78,162,966,2310,1072.59512593106
"993",83,1447,275,32,148,499,968,96,43,58,1447,148,499,968,86,153,992,2230,1043.52946211705
"994",83,1499,306,32,128,512,918,96,38,67,1499,128,512,918,103,177,1033,2253,1043.53311244521
"995",78,1454,309,42,182,497,1249,110,58,74,1454,182,497,1249,126,166,921,2393,1111.67217668432
"996",112,1694,229,52,5,93,186,101,49,0,1518,12,536.5,443,803,64,1408,2042,898.037383182787
"997",87,1779,176,87,11,84,271,101,49,0,1518,31,536.5,757,874,89,1505,2162,954.101796122505
"998",49,1450,281,58,6,79,0,101,49,0,1518,18,536.5,0,156,149,1449,2209,965.901877943763
"999",107,1725,194,67,4,79,0,101,49,0,1518,8,536.5,0,853,149,1460,2065,908.40459624431
"1000",65,1387,172,48,106,499,816,43,30,0,1404,107,505,826,175,151,1061,1973,928.264896676881
"1001",66,1184,170,39,62,456,938,39,30,0,1184,62,456,938,162,100,913,1618,748.253934799219
"1002",66,1214,162,41,70,381,872,40,48,0,1214,70,381,872,149,124,941,1668,774.3530606218
"1003",65,1299,188,42,97,502,877,90,37,0,1299,97,502,877,166,130,972,1862,871.008960372751
"1004",72,1405,203,35,112,491,885,90,47,0,1405,112,491,885,174,126,1055,2014,948.315672269125
"1005",69,1372,259,46,93,537,934,88,38,0,1372,93,537,934,157,120,974,2002,918.742724101166
"1006",72,1233,205,28,66,479,988,44,51,0,1233,66,479,988,152,129,934,1692,782.498888035012
"1007",81,1284,208,40,104,699,972,101,58,0,1284,104,699,972,150,136,932,1884,882.25278893885
"1008",79,1446,250,47,129,598,911,114,41,0,1446,129,598,911,138,144,1020,2177,1014.55291090383
"1009",79,1319,230,52,71,478,888,101,51,0,1319,71,478,888,104,152,966,1866,850.568663539602
"1010",89,1439,247,40,142,555,960,118,59,0,1524,150,588,1016,121,160,1010,2192,1028.08791552095
"1011",82,1391,216,35,134,469,962,92,48,0,1391,134,469,962,112,140,1006,2079,980.937506853922
"1012",81,1441,222,41,110,471,864,108,65,0,1441,110,471,864,108,161,1068,2075,969.39338981864
"1013",64,1410,219,54,85,526,767,134,62,0,1419,86,529,772,138,167,1052,1992,917.954348348537
"1014",80,1401,195,50,66,530,719,150,57,0,1401,66,530,719,140,155,1090,1894,872.622479014499
"1015",81,1405,263,60,114,515,839,187,72,0,1405,114,515,839,142,136,968,2130,976.582618683212
"1016",74,1408,231,45,70,434,743,178,59,0,1408,70,434,743,132,109,1062,1939,887.886815277675
"1017",89,1382,224,52,49,461,745,190,95,0,1382,49,461,745,137,146,1057,1857,840.6123873814
"1018",92,1446,230,67,75,537,750,193,74,0,1437,75,534,745,139,144,1074,2035,927.293709867846
"1019",90,1396,236,52,66,501,719,119,63,0,2056,97,738,1059,128,119,1042,1934,881.04461526629
"1020",77,1342,236,48,74,435,830,140,61,0,1342,74,435,830,136,154,984,1896,865.676307862299
"1021",85,1412,239,60,97,517,869,164,95,0,1412,97,517,869,147,165,1016,2062,946.60983389589
"1022",80,1465,222,67,79,494,837,105,61,0,1465,79,494,837,133,160,1097,2058,940.726530456213
"1023",83,1457,261,42,121,477,873,96,56,0,1457,121,477,873,152,159,1033,2165,1005.12253649216
"1024",96,1388,244,32,125,536,916,163,75,0,1388,125,536,916,130,108,987,2071,970.403867060365
"1025",76,1386,238,28,122,526,936,162,46,0,1386,122,526,936,115,113,998,2046,961.191874545274
"1026",82,1338,239,31,96,474,840,198,71,0,1338,96,474,840,138,124,972,1927,894.647712975951
"1027",86,1316,239,28,97,530,860,144,62,0,1316,97,530,860,140,121,952,1902,885.11164364939
"1028",75,1301,209,32,94,548,997,179,83,0,1301,94,548,997,131,124,966,1856,867.88271880991
"1029",65,1345,240,43,79,502,1027,125,68,0,1345,79,502,1027,161,129,983,1908,875.426271982067
"1030",81,1350,255,38,96,506,1025,139,54,0,1350,96,506,1025,112,125,961,1969,907.936073577031
"1031",85,1459,288,37,138,497,911,103,60,0,1459,138,497,911,125,141,996,2235,1038.05135903429
"1032",93,1548,355,35,169,555,1011,175,62,0,1518,238,782,1424,101,155,989,2480,1146.27124134905
"1033",86,1578,293,25,123,637,1116,198,68,0,1775,138,717,1256,136,135,1137,2290,1070.17705462742
"1034",82,1445,297,29,129,554,1057,180,63,0,1445,129,554,1057,138,130,990,2187,1015.73499627293
"1035",84,1427,314,40,133,633,1085,171,74,0,1427,133,633,1085,131,169,940,2220,1022.48339009429
"1036",102,1578,326,28,166,621,1122,155,51,0,1578,166,621,1122,108,144,1058,2458,1149.08740619692
"1037",97,1463,293,23,168,728,1138,166,75,0,1463,168,728,1138,106,168,979,2306,1087.05062228263
"1038",72,1547,289,36,249,673,1129,114,52,83,1547,249,673,1129,133,149,973,2655,1259.43276186701
"1039",93,1500,313,29,208,581,1119,64,49,89,1500,208,581,1119,110,138,950,2495,1172.81096409667
"1040",84,1441,291,32,167,589,1120,71,27,59,1441,167,589,1120,83,149,951,2297,1075.47366579967
"1041",87,1466,308,30,191,557,1021,66,30,81,1466,191,557,1021,95,149,937,2407,1128.01839166805
"1042",89,1400,281,32,161,481,1037,115,44,72,1400,161,481,1037,89,146,926,2228,1041.63593479967
"1043",82,1407,275,27,174,585,1076,79,36,73,1407,174,585,1076,80,164,931,2258,1064.12171508691
"1044",65,1463,205,41,8,173,532,101,49,0,1518,22,467,1436,783,100,1209,1774,784.667966197241
"1045",44,1347,195,94,30,189,848,101,49,0,2039,45,286,1284,780,149,1028,1820,799.323531602987
"1046",48,1389,208,90,42,386,487,429,49,0,1786,54,496,626,616,149,1049,1903,845.610102348816
"1047",60,1320,216,40,41,283,590,420,49,0,1584,49,340,708,539,149,1023,1739,784.870108897279
"1048",71,1639,276,42,75,456,540,305,49,0,1981,91,551,653,507,149,1246,2224,1017.75816807125
"1049",53,1227,174,75,23,353,741,315,49,0,1506,28,433,909,622,149,955,1620,717.152749906032
"1050",65,1485,192,90,21,508,740,558,49,0,1756,25,601,875,722,149,1182,1920,851.583181690306
"1051",72,1469,242,83,42,428,666,183,49,0,1576,45,459,715,299,145,1102,2003,889.809538065443
"1052",86,1277,212,70,30,390,533,152,49,0,1352,32,413,564,260,102,965,1719,761.603496736442
"1053",69,1311,179,32,98,522,901,129,70,0,1311,98,522,901,156,114,1002,1848,872.043323410988
"1054",65,1341,202,41,97,514,958,97,53,0,1341,97,514,958,152,162,1001,1916,894.513027142298
"1055",86,1331,226,40,80,493,824,131,46,0,1339,80,496,829,133,179,985,1877,865.4124395224
"1056",80,1385,231,27,82,562,748,89,46,0,1457,86,591,787,122,173,1045,1916,891.086512595354
"1057",88,1440,239,40,114,644,696,105,69,0,1440,114,644,696,167,192,1047,2101,981.914968565119
"1058",77,1448,232,42,89,550,768,146,76,0,1448,89,550,768,152,166,1085,2031,941.039347483025
"1059",90,1490,259,57,65,484,650,218,106,0,1490,65,484,650,139,147,1109,2058,932.480153166633
"1060",102,1549,299,77,146,522,687,170,87,0,1549,146,522,687,137,145,1027,2440,1115.23512435195
"1061",85,1596,286,79,116,528,675,207,76,0,1596,116,528,675,146,160,1115,2388,1088.16674111866
"1062",79,1497,266,46,96,473,659,157,83,0,1518,151,744,1036,113,148,1089,2143,985.562951205193
"1063",79,1515,273,54,109,397,722,182,47,0,1515,109,397,722,164,178,1079,2223,1020.43148472766
"1064",91,1384,261,49,154,473,840,128,48,0,1384,154,473,840,127,160,920,2205,1025.02000922341
"1065",76,1403,264,45,137,474,919,97,46,0,1403,137,474,919,123,153,957,2168,1006.35567378117
"1066",83,1443,239,40,168,523,1034,125,43,0,1443,168,523,1034,131,151,996,2266,1070.02655129358
"1067",85,1428,277,40,122,489,950,138,54,0,1437,123,492,956,125,148,989,2151,995.206049673928
"1068",92,1428,227,41,101,554,897,154,51,0,1428,101,554,897,111,139,1059,2040,950.293347999768
